Unnamed: 0,atletas.pontos_num,atletas.clube_id,atletas.posicao_id,atletas.media_num,atletas.entrou_em_campo,atletas.atleta_id,atletas.preco_num,atletas.foto,atletas.apelido_abreviado,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.apelido,CA,DS,FC,FF,FS,G,I,A,FD,PS,FT,SG,V,CV,DE,DP,GS,PC,PP,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
256,0.4,263,5,1.76,True,96353,7.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,J. Correa,6,joaquin-correa,22,BOT,-0.25,Carlos Joaquín Correa,9,Joaquín Correa,1.0,5.0,3.0,2.0,8.0,,2.0,,4.0,,,,,,,,,,,,Atacante,264,20.03,Regular,False
257,10.9,283,4,8.14,True,96610,15.63,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,M. Pereira,7,matheus-pereira,22,CRU,-0.07,Matheus Fellipe Costa Pereira,20,Matheus Pereira,5.0,30.0,24.0,15.0,63.0,5.0,5.0,6.0,14.0,,,,,,,,,,,,Meia,17,94.88,Muito Bom,True
258,0.0,262,4,0.45,False,96652,2.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Allan,6,allan,22,FLA,0.0,Allan Rodrigues de Souza,11,Allan,2.0,3.0,17.0,2.0,7.0,,,,2.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
259,0.0,282,2,3.48,False,96725,6.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Saravia,5,saravia,22,CAM,0.0,Renzo Saravia,8,Saravia,1.0,6.0,11.0,2.0,3.0,,,,,,,4.0,,,,,,,,,Lateral,0,0.0,Não Jogou,False
260,5.4,287,3,5.4,True,96793,5.67,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Camutanga,7,camutanga,22,VIT,1.67,Cleidson Andrade da Souza Silva,1,Camutanga,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,Zagueiro,97,70.78,Bom,False
261,2.3,287,5,2.02,True,96831,4.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Carlinhos,6,carlinhos,22,VIT,0.14,Carlos Moisés de Lima,4,Carlinhos,2.0,1.0,8.0,4.0,,1.0,2.0,,,,,,,,,,,,,,Atacante,180,45.78,Regular,False
262,0.0,262,2,2.7,True,96870,8.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,E. Royal,6,emerson-royal,22,FLA,-1.61,Emerson Aparecido Leite de Souza Júnior,3,Emerson Royal,,4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,Lateral,275,12.65,Regular,False
263,0.0,286,1,0.0,False,96874,4.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Guruceaga,6,guruceaga,22,JUV,0.0,Gastón Guruceaga Fagúndez,0,Guruceaga,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
264,0.0,284,4,3.93,False,97145,9.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Villasanti,5,villasanti,22,GRE,0.0,Mathías Adalberto Villasanti Rolón,15,Villasanti,5.0,42.0,24.0,4.0,10.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
265,7.5,2305,5,3.77,True,97321,6.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Alesson,6,alesson,22,MIR,1.0,Alesson dos Santos Batista,8,Alesson,,4.0,11.0,,4.0,2.0,5.0,2.0,,,,,,,,,,,,,Atacante,57,83.13,Bom,False
266,4.05,265,6,5.65,True,97341,9.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,R. Ceni,7,rogerio-ceni,22,BAH,-0.51,Rogério Mücke Ceni,20,Rogério Ceni,,,,,,,,,,,,,10.0,,,,,,,,Técnico,133,60.24,Regular,False
267,9.5,2305,3,2.76,True,97460,4.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,J. Victor,7,joao-victor,22,MIR,0.85,João Victor Carroll Santana,17,João Victor,4.0,12.0,14.0,3.0,7.0,1.0,1.0,1.0,1.0,,,4.0,,1.0,,,,,,,Zagueiro,33,90.36,Bom,True
268,0.3,263,2,6.42,True,97468,8.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Marçal,7,marcal,22,BOT,-0.46,Fernando Marçal de Oliveira,6,Marçal,2.0,7.0,11.0,1.0,1.0,2.0,,,,,,3.0,,,,,,,,,Lateral,270,18.83,Regular,False
269,0.0,2305,4,0.0,False,97520,6.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Shaylon,6,shaylon,22,MIR,0.0,Shaylon Kallyson Cardozo - Cardoso,0,Shaylon,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
270,0.0,264,3,3.72,False,97642,6.74,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,F. Torres,6,felix-torres,22,COR,0.0,Félix Eduardo Torres Caicedo,9,Félix Torres,1.0,14.0,12.0,2.0,1.0,,,,,,,3.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
271,0.0,287,1,0.0,False,97645,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,T. Couto,6,thiago-couto,22,VIT,0.0,Thiago Couto Wenceslau,0,Thiago Couto,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
272,0.5,275,3,3.5,True,97653,7.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Murilo,7,murilo,22,PAL,-0.75,Murilo Cerqueira Paim,7,Murilo,4.0,4.0,12.0,3.0,1.0,1.0,,,1.0,,,3.0,,,,,,1.0,,,Zagueiro,256,22.14,Regular,False
273,9.7,287,5,4.82,True,97810,7.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Erick,7,erick,22,VIT,1.14,Erick de Arruda Serafim,16,Erick,4.0,10.0,11.0,10.0,37.0,3.0,,2.0,5.0,,1.0,,,,,,,,,,Atacante,27,91.42,Bom,True
274,-0.8,262,3,5.37,True,97867,6.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,L. Ortiz,7,leo-ortiz,22,FLA,-0.73,Leonardo Rech Ortiz,20,Léo Ortiz,3.0,17.0,16.0,7.0,3.0,1.0,1.0,2.0,3.0,,2.0,11.0,,,,,,,,,Zagueiro,325,2.41,Ruim,False
275,0.0,265,2,3.18,False,97868,5.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Iago,6,iago,22,BAH,0.0,Iago Amaral Borduchi,6,Iago,,4.0,2.0,2.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,,Lateral,0,0.0,Não Jogou,False
276,0.0,354,2,5.25,False,97899,7.98,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,M. Bahia,6,matheus-bahia,22,CEA,0.0,Matheus Bahia Santos,12,Matheus Bahia,3.0,19.0,10.0,2.0,13.0,,,1.0,2.0,,,5.0,,,,,,,,,Lateral,0,0.0,Não Jogou,False
277,2.8,285,3,3.11,True,97900,7.29,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Vitão,7,vitao,22,INT,0.39,Vitor Eduardo da Silva Matos,15,Vitão,4.0,18.0,10.0,3.0,2.0,,,1.0,1.0,,,4.0,,,,,,,,1.0,Zagueiro,167,49.85,Regular,False
278,0.0,265,4,3.53,False,98022,8.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Erick,5,erick,22,BAH,0.0,Erick Luis Conrado de Carvalho,8,Erick,3.0,14.0,12.0,2.0,3.0,1.0,2.0,,,,1.0,,,,,,,,,,Meia,0,0.0,Não Jogou,False
279,3.8,354,5,3.83,True,98225,7.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,P. Raul,7,pedro-raul,22,CEA,-0.2,Pedro Raul Garay da Silva,18,Pedro Raul,3.0,5.0,30.0,19.0,25.0,3.0,24.0,,15.0,,2.0,,,,,,,,,,Atacante,142,57.38,Regular,False
280,0.0,263,3,0.0,False,98280,11.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Bastos,5,bastos,22,BOT,0.0,Bartolomeu Jacinto Quissanga,0,Bastos,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
281,0.0,287,4,0.0,False,98306,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,V. Soares,5,val-soares,22,VIT,0.0,Valdemir de Oliveira Soares,0,Val Soares,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
282,7.4,2305,5,4.1,True,98384,5.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Negueba,7,negueba,22,MIR,0.58,Luiz Henrique Soares Firmino,16,Negueba,2.0,12.0,9.0,5.0,27.0,3.0,2.0,1.0,5.0,,,,,,,,,,,,Atacante,58,82.53,Bom,False
283,0.0,265,3,2.85,False,98484,4.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kanu,5,kanu,22,BAH,0.0,Victor Hugo Soares dos Santos,2,Kanu,,4.0,1.0,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
284,4.9,265,4,3.96,True,98517,6.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,J. Lucas,7,jean-lucas,22,BAH,0.2,Jean Lucas de Souza Oliveira,18,Jean Lucas,2.0,27.0,23.0,9.0,18.0,2.0,1.0,1.0,3.0,,1.0,,,1.0,,,,1.0,,,Meia,106,67.92,Regular,False
285,0.0,356,3,4.0,False,98619,6.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Kuscevic,5,kuscevic,22,FOR,0.0,Benjamín Kuščević Jaramillo,15,Kuscevic,1.0,22.0,13.0,3.0,3.0,1.0,,,,,,4.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
286,10.9,263,4,4.92,True,98672,10.91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Savarino,7,savarino,22,BOT,1.21,Jefferson David Savarino Quintero,14,Savarino,1.0,5.0,7.0,11.0,12.0,3.0,5.0,2.0,11.0,,1.0,,,,,,,,,,Meia,17,94.88,Muito Bom,True
287,8.3,264,2,2.89,True,98720,5.55,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Angileri,7,angileri,22,COR,1.17,Fabrizio Germán Angileri - Fabricio,14,Angileri,3.0,18.0,8.0,4.0,3.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,Lateral,43,87.35,Bom,False
288,6.5,262,5,11.64,True,98873,17.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,S. Lino,7,samuel-lino,22,FLA,-3.29,Samuel Dias Lino,5,Samuel Lino,,9.0,5.0,8.0,3.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,Atacante,74,77.26,Bom,False
289,11.2,282,5,4.37,True,98909,8.98,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Cuello,7,cuello,22,CAM,1.86,Tomás Esteban Cuello,14,Cuello,3.0,11.0,17.0,13.0,25.0,1.0,2.0,1.0,10.0,,3.0,,,1.0,,,,1.0,,,Atacante,13,96.39,Muito Bom,True
290,0.0,262,2,4.5,False,98974,8.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Viña,6,vina,22,FLA,0.0,Matías Nicolás Viña Susperreguy,5,Viña,1.0,3.0,5.0,,1.0,,,,,,,4.0,,,,,,,,,Lateral,0,0.0,Não Jogou,False
291,0.0,354,4,3.21,False,99032,4.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Lourenço,6,lourenco,22,CEA,0.0,João Paulo Ferreira Lourenço,16,Lourenço,,20.0,16.0,3.0,12.0,1.0,,1.0,4.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
292,0.0,287,5,2.23,False,99119,4.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,L. Braga,6,lucas-braga,22,VIT,0.0,Lucas Braga Ribeiro,14,Lucas Braga,1.0,9.0,12.0,3.0,20.0,1.0,3.0,,2.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
293,9.7,267,5,7.94,True,99198,15.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Vegetti,7,vegetti,22,VAS,0.13,Pablo Vegetti,17,Vegetti,2.0,8.0,19.0,22.0,23.0,11.0,4.0,1.0,5.0,,2.0,,,,,,,,,1.0,Atacante,27,91.42,Bom,True
294,7.7,267,2,3.88,True,99213,6.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,P. Rodríguez,7,puma-rodriguez,22,VAS,1.1,José Luis Rodríguez Bebanz,10,Puma Rodríguez,,6.0,4.0,4.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,Lateral,50,84.94,Bom,False
295,0.0,292,5,0.92,False,99221,2.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,I. Ramírez,6,ignacio-ramirez,22,SPT,0.0,Juan Ignacio Ramírez Polero,5,Ignacio Ramírez,,,4.0,3.0,2.0,,,,2.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
296,7.3,262,4,2.36,True,99228,8.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,D. Cruz,7,de-la-cruz,22,FLA,1.13,Diego Nicolás de la Cruz Arcosa,12,De la Cruz,3.0,12.0,13.0,4.0,21.0,,,,3.0,,,,,,,,,,,,Meia,61,81.78,Bom,False
297,6.0,356,5,1.12,True,99248,4.96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Bareiro,6,bareiro,22,FOR,1.47,Adam Fernando Bareiro Gamarra,6,Bareiro,2.0,3.0,8.0,1.0,4.0,,,,4.0,,1.0,,,,,,,,1.0,,Atacante,88,73.64,Bom,False
298,0.0,356,4,5.32,True,99267,10.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Pochettino,7,pochettino,22,FOR,-0.58,Tomás Pochettino,11,Pochettino,,16.0,4.0,8.0,6.0,1.0,1.0,2.0,7.0,,,,,,,,,,,,Meia,275,12.65,Regular,False
299,0.0,263,3,5.11,False,99274,9.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,A. Barboza,6,alexander-barboza,22,BOT,0.0,Alexander Nahuel Barboza Ullúa,12,Alexander Barboza,7.0,25.0,20.0,5.0,1.0,,,,2.0,,,6.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
300,2.9,276,5,1.02,True,99316,4.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Dinenno,6,dinenno,22,SAO,-0.1,Juan Ignacio Dinenno de Cara,5,Dinenno,1.0,1.0,3.0,2.0,3.0,,,,2.0,,,,,,,,,,,,Atacante,164,50.6,Regular,False
301,0.0,262,5,3.89,False,99392,8.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Michael,5,michael,22,FLA,0.0,Michael Richard Delgado de Oliveira,10,Michael,,7.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
302,6.2,287,4,3.88,True,99440,6.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Baralhas,7,baralhas,22,VIT,-0.67,Gabriel Baralhas dos Santos,16,Baralhas,5.0,29.0,25.0,10.0,11.0,1.0,,1.0,2.0,,1.0,,,,,,,1.0,,,Meia,83,75.0,Bom,False
303,-1.0,262,1,5.87,True,99552,8.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Rossi,7,rossi,22,FLA,-0.96,Agustín Daniel Rossi,21,Rossi,1.0,,,,4.0,,,,,,,12.0,,,45.0,2.0,10.0,,,,Goleiro,327,1.81,Ruim,False
304,0.0,275,5,1.03,False,99818,5.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Paulinho,5,paulinho,22,PAL,0.0,Paulo Henrique Sampaio Filho,7,Paulinho,,2.0,1.0,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
305,1.5,276,3,2.5,True,99889,5.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,A. Franco,7,alan-franco,22,SAO,-0.59,Alan Javier Franco,16,Alan Franco,4.0,13.0,16.0,1.0,7.0,,1.0,,,,,5.0,,,,,,,,,Zagueiro,211,35.54,Regular,False
306,2.3,282,4,2.84,True,100084,5.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,I. Gomes,6,igor-gomes,22,CAM,0.23,Igor Silveira Gomes,18,Igor Gomes,1.0,11.0,11.0,5.0,7.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,Meia,180,45.78,Regular,False
307,0.0,292,4,0.38,False,100085,1.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,P. Augusto,6,pedro-augusto,22,SPT,0.0,Pedro Augusto Borges da Costa,7,Pedro Augusto,2.0,5.0,7.0,1.0,3.0,,,,,,,,,1.0,,,,,,,Meia,0,0.0,Não Jogou,False
308,0.0,264,5,5.24,False,100652,11.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Y. Alberto,5,yuri-alberto,22,COR,0.0,Yuri Alberto Monteiro da Silva,13,Yuri Alberto,2.0,1.0,13.0,17.0,12.0,5.0,3.0,1.0,7.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
309,1.3,280,5,1.3,True,100695,4.99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fernando,6,fernando,22,RBB,-0.01,Fernando dos Santos Pedro,1,Fernando,,,,1.0,1.0,,,,,,,,,,,,,,,,Atacante,225,32.53,Regular,False
310,6.7,283,4,1.94,True,100742,6.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,M. Henrique,7,matheus-henrique,22,CRU,0.45,Matheus Henrique de Souza,8,Matheus Henrique,1.0,9.0,4.0,,6.0,,,,1.0,,,,,,,,,,,,Meia,71,78.77,Bom,False
311,0.0,356,1,0.8,False,100830,4.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Brenno,5,brenno,22,FOR,0.0,Brenno Oliveira Fraga Costa,1,Brenno,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,Goleiro,0,0.0,Não Jogou,False
312,0.0,282,3,2.75,False,100842,6.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Ruan,6,ruan,22,CAM,0.0,Ruan Tressoldi Netto,4,Ruan,1.0,5.0,5.0,,2.0,,,,,,,1.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
313,0.0,284,2,1.83,False,100846,4.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,L. Esteves,6,lucas-esteves,22,GRE,0.0,Lucas Esteves de Souza,6,Lucas Esteves,1.0,7.0,7.0,3.0,2.0,,,,1.0,,,,,,,,,1.0,,,Lateral,0,0.0,Não Jogou,False
314,0.0,284,2,0.0,False,100848,7.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,L. Cândido,6,luan-candido,22,GRE,0.0,Luan Cândido de Almeida,0,Luan Cândido,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
315,4.2,263,2,6.04,True,100898,9.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Vitinho,7,vitinho,22,BOT,0.0,Victor Alexander da Silva,19,Vitinho,1.0,35.0,12.0,5.0,8.0,1.0,3.0,,1.0,,,10.0,,,,,,,,,Lateral,127,61.6,Regular,False
316,1.4,287,4,2.71,True,100969,3.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,R. Lopes,6,ronald-lopes,22,VIT,-0.4,Ronald dos Santos Lopes,19,Ronald Lopes,3.0,23.0,22.0,3.0,19.0,,3.0,2.0,4.0,,,,,,,,,,,,Meia,220,33.43,Regular,False
317,0.0,266,4,2.59,False,100987,4.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Nonato,6,nonato,22,FLU,0.0,Gustavo Nonato Santana,12,Nonato,3.0,13.0,10.0,3.0,12.0,1.0,,,1.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
318,0.0,282,5,2.3,False,101002,6.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,J. Santos,6,junior-santos,22,CAM,0.0,José Antonio dos Santos Júnior,14,Júnior Santos,1.0,4.0,7.0,5.0,14.0,2.0,2.0,,2.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
319,2.4,354,2,5.67,True,101027,9.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Diego,7,diego,22,CEA,-0.52,Jackson Diego Ibraim Fagundes - Ibrahim,19,Diego,2.0,26.0,16.0,5.0,48.0,,,2.0,2.0,,,7.0,,,,,,,,,Lateral,177,46.69,Regular,False
320,0.9,276,5,4.71,True,101290,8.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Ferreira,7,ferreira,22,SAO,-0.09,Aldemir dos Santos Ferreira,16,Ferreira,3.0,10.0,10.0,8.0,26.0,4.0,1.0,2.0,4.0,,,,,,,,,,,,Atacante,239,28.16,Regular,False
321,0.0,265,5,3.73,False,101314,5.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Ademir,5,ademir,22,BAH,0.0,Ademir da Silva Santos Júnior,16,Ademir,3.0,23.0,15.0,9.0,25.0,,4.0,1.0,7.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
322,11.0,266,2,5.94,True,101319,9.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Guga,7,guga,22,FLU,1.19,Cláudio Rodrigues Gomes,11,Guga,1.0,21.0,5.0,2.0,11.0,1.0,,1.0,1.0,,,3.0,,,,,,,,,Lateral,14,95.78,Muito Bom,True
323,0.0,266,1,-1.0,False,101478,2.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,M. Pitaluga,6,marcelo-pitaluga,22,FLU,0.0,Marcelo de Araújo Pitaluga Filho,0,Marcelo Pitaluga,1.0,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
324,0.0,287,4,2.66,False,101573,5.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Pepê,6,pepe,22,VIT,0.0,João Pedro Vilardi Pinto,11,Pepê,2.0,20.0,18.0,,17.0,,,,1.0,,,,,1.0,,,,,,,Meia,0,0.0,Não Jogou,False
325,7.3,264,1,3.43,True,101574,8.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,H. Souza,7,hugo-souza,22,COR,1.19,Hugo de Souza Nogueira,17,Hugo Souza,1.0,,,,1.0,,,,,,,5.0,,,43.0,,22.0,,,,Goleiro,61,81.78,Bom,False
